_id,classSessionId,courseSectionId,studentId,checkInTime,checkOutTime,status,method,createdAt
6a74b19515003d9820b4d4a4,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25556c0266186cf59c2,,,excused,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d4a5,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25556c0266186cf59c5,2026-07-23 17:18:58.853,2026-07-24 02:53:03.527,late,self,2026-07-23 17:18:58.853
6a74b19515003d9820b4d4b1,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25b56c0266186cf5b23,2026-07-23 16:57:01.279,2026-07-24 02:59:13.042,present,self,2026-07-23 16:57:01.279
6a74b19515003d9820b4d4b2,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25b56c0266186cf5b26,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d4b3,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25b56c0266186cf5b29,2026-07-23 16:57:43.798,2026-07-24 02:55:21.478,present,self,2026-07-23 16:57:43.798
6a74b19515003d9820b4d4b4,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25b56c0266186cf5b2c,2026-07-23 16:59:00.023,2026-07-24 02:51:29.090,present,self,2026-07-23 16:59:00.023
6a74b19515003d9820b4d4b5,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25b56c0266186cf5b2f,2026-07-23 17:00:01.072,2026-07-24 02:56:01.252,present,self,2026-07-23 17:00:01.072
6a74b19515003d9820b4d4bd,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25c56c0266186cf5b47,2026-07-23 16:58:11.820,2026-07-24 02:52:29.367,present,self,2026-07-23 16:58:11.820
6a74b19515003d9820b4d4c7,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25c56c0266186cf5b65,2026-07-23 16:55:09.351,2026-07-24 02:59:42.234,present,self,2026-07-23 16:55:09.351
6a74b19515003d9820b4d4ca,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25c56c0266186cf5b6e,2026-07-23 16:59:35.541,2026-07-24 02:55:53.858,present,self,2026-07-23 16:59:35.541
6a74b19515003d9820b4d4d2,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b86,2026-07-23 17:01:32.372,2026-07-24 02:51:32.518,present,self,2026-07-23 17:01:32.372
6a74b19515003d9820b4d4d9,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b9b,2026-07-23 17:03:33.616,2026-07-24 02:52:30.544,present,self,2026-07-23 17:03:33.616
6a74b19515003d9820b4d4dd,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5ba7,2026-07-23 16:56:22.678,2026-07-24 02:50:59.821,present,self,2026-07-23 16:56:22.678
6a74b19515003d9820b4d4de,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5baa,2026-07-23 16:56:24.655,2026-07-24 02:54:18.381,present,self,2026-07-23 16:56:24.655
6a74b19515003d9820b4d4cd,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25c56c0266186cf5b77,2026-07-23 17:00:12.048,2026-07-24 02:56:04.844,present,self,2026-07-23 17:00:12.048
6a74b19515003d9820b4d4ce,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25c56c0266186cf5b7a,2026-07-23 17:01:36.376,2026-07-24 02:55:42.073,present,self,2026-07-23 17:01:36.376
6a74b19515003d9820b4d4d0,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b80,2026-07-23 17:03:20.747,2026-07-24 02:54:49.542,present,self,2026-07-23 17:03:20.747
6a74b19515003d9820b4d4d3,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b89,2026-07-23 16:59:58.027,2026-07-24 02:25:01.917,early_leave,self,2026-07-23 16:59:58.027
6a74b19515003d9820b4d4d4,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b8c,2026-07-23 16:59:16.078,2026-07-24 02:57:44.255,present,self,2026-07-23 16:59:16.078
6a74b19515003d9820b4d4d7,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b95,2026-07-23 17:00:06.629,2026-07-24 02:58:54.000,present,self,2026-07-23 17:00:06.629
6a74b19515003d9820b4d4da,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5b9e,2026-07-23 16:55:51.136,2026-07-24 02:54:45.946,present,self,2026-07-23 16:55:51.136
6a74b19515003d9820b4d4db,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5ba1,2026-07-23 16:56:17.050,2026-07-24 02:52:13.049,present,self,2026-07-23 16:56:17.050
6a74b19515003d9820b4d4df,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5bad,2026-07-23 17:01:30.956,2026-07-24 02:54:38.624,present,self,2026-07-23 17:01:30.956
6a74b19515003d9820b4d4e2,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5bb6,2026-07-23 17:02:25.616,2026-07-24 02:08:00.404,early_leave,self,2026-07-23 17:02:25.616
6a74b19515003d9820b4d4e4,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bbc,2026-07-23 17:01:54.758,2026-07-24 02:54:30.978,present,self,2026-07-23 17:01:54.758
6a74b19515003d9820b4d4e5,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bbf,2026-07-23 17:01:57.187,2026-07-24 02:52:35.937,present,self,2026-07-23 17:01:57.187
6a74b19515003d9820b4d4e6,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bc2,2026-07-23 16:55:24.325,2026-07-24 02:50:35.502,present,self,2026-07-23 16:55:24.325
6a74b19515003d9820b4d4ec,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bd4,2026-07-23 17:02:36.249,2026-07-24 02:56:24.304,present,self,2026-07-23 17:02:36.249
6a74b19515003d9820b4d4ee,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bda,2026-07-23 17:16:55.113,2026-07-24 02:51:35.462,late,self,2026-07-23 17:16:55.113
6a74b19515003d9820b4d4f2,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5be6,2026-07-23 16:58:50.160,2026-07-24 02:54:53.171,present,self,2026-07-23 16:58:50.160
6a74b19515003d9820b4d4f3,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5be9,2026-07-23 17:03:41.144,2026-07-24 02:57:25.078,present,self,2026-07-23 17:03:41.144
6a74b19515003d9820b4d4f4,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bec,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d4f6,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bf2,2026-07-23 17:01:13.942,2026-07-24 02:59:48.510,present,self,2026-07-23 17:01:13.942
6a74b19515003d9820b4d4fa,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25f56c0266186cf5bfe,2026-07-23 17:18:53.773,2026-07-24 02:54:28.836,late,self,2026-07-23 17:18:53.773
6a74b19515003d9820b4d502,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25f56c0266186cf5c16,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d505,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25f56c0266186cf5c1f,2026-07-23 17:11:11.840,2026-07-24 02:58:37.153,late,self,2026-07-23 17:11:11.840
6a74b19515003d9820b4d50a,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25f56c0266186cf5c2e,2026-07-23 17:23:30.698,2026-07-24 02:59:41.647,late,self,2026-07-23 17:23:30.698
6a74b19515003d9820b4d50e,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c3a,,,excused,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d514,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c4c,2026-07-23 16:59:41.998,2026-07-24 02:53:02.509,present,self,2026-07-23 16:59:41.998
6a74b19515003d9820b4d515,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c4f,2026-07-23 16:58:37.210,2026-07-24 02:09:29.434,early_leave,self,2026-07-23 16:58:37.210
6a74b19515003d9820b4d517,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c55,2026-07-23 17:03:41.718,2026-07-24 02:56:02.242,present,self,2026-07-23 17:03:41.718
6a74b19515003d9820b4d51b,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c61,2026-07-23 16:56:54.318,2026-07-24 02:51:16.650,present,self,2026-07-23 16:56:54.318
6a74b19515003d9820b4d521,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c73,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d526,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c82,2026-07-23 16:58:22.205,2026-07-24 02:28:04.687,early_leave,self,2026-07-23 16:58:22.205
6a74b19515003d9820b4d528,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c88,2026-07-23 16:57:06.039,2026-07-24 02:58:27.500,present,self,2026-07-23 16:57:06.039
6a74b19515003d9820b4d52b,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c91,2026-07-23 16:56:08.024,2026-07-24 02:28:23.961,early_leave,self,2026-07-23 16:56:08.024
6a74b19515003d9820b4d52e,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c9a,2026-07-23 16:59:44.415,2026-07-24 02:55:18.994,present,self,2026-07-23 16:59:44.415
6a74b19515003d9820b4d532,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5ca6,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d533,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5ca9,2026-07-23 16:55:03.843,2026-07-24 02:05:52.957,early_leave,self,2026-07-23 16:55:03.843
6a74b19515003d9820b4d538,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5cb8,2026-07-23 16:55:21.820,2026-07-24 02:52:47.441,present,self,2026-07-23 16:55:21.820
6a74b19515003d9820b4d539,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5cbb,2026-07-23 16:58:05.070,2026-07-24 02:51:04.422,present,self,2026-07-23 16:58:05.070
6a74b19515003d9820b4d53a,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5cbe,2026-07-23 17:01:48.310,2026-07-24 02:55:46.346,present,self,2026-07-23 17:01:48.310
6a74b19515003d9820b4d53b,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5cc1,2026-07-23 17:03:48.719,2026-07-24 02:51:09.768,present,self,2026-07-23 17:03:48.719
6a74b19515003d9820b4d53d,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5cc7,2026-07-23 17:00:56.919,2026-07-24 02:51:54.915,present,self,2026-07-23 17:00:56.919
6a74b19515003d9820b4d53f,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5ccd,2026-07-23 16:55:48.447,2026-07-24 02:51:57.596,present,self,2026-07-23 16:55:48.447
6a74b19515003d9820b4d545,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25556c0266186cf59bc,2026-07-24 03:02:20.205,2026-07-24 05:53:36.619,present,self,2026-07-24 03:02:20.205
6a74b19515003d9820b4d54b,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25556c0266186cf59ce,2026-07-24 02:56:00.831,2026-07-24 05:50:24.836,present,self,2026-07-24 02:56:00.831
6a74b19515003d9820b4d54d,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25556c0266186cf59d4,2026-07-24 03:22:11.590,2026-07-24 05:54:31.290,late,self,2026-07-24 03:22:11.590
6a74b19515003d9820b4d554,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b23,2026-07-24 03:02:57.679,2026-07-24 05:52:18.876,present,self,2026-07-24 03:02:57.679
6a74b19515003d9820b4d555,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b26,2026-07-24 02:56:27.489,2026-07-24 05:30:14.540,early_leave,self,2026-07-24 02:56:27.489
6a74b19515003d9820b4d556,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b29,2026-07-24 03:02:18.640,2026-07-24 05:56:20.421,present,self,2026-07-24 03:02:18.640
6a74b19515003d9820b4d558,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b2f,2026-07-24 03:03:15.175,2026-07-24 05:50:50.836,present,self,2026-07-24 03:03:15.175
6a74b19515003d9820b4d55a,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b35,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d55d,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b3e,2026-07-24 03:22:17.083,2026-07-24 05:57:36.057,late,self,2026-07-24 03:22:17.083
6a74b19515003d9820b4d55e,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b41,2026-07-24 02:57:57.742,2026-07-24 05:53:39.003,present,self,2026-07-24 02:57:57.742
6a74b19515003d9820b4d560,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b47,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d568,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b5f,2026-07-24 03:01:59.305,2026-07-24 05:58:05.955,present,self,2026-07-24 03:01:59.305
6a74b19515003d9820b4d570,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b77,2026-07-24 03:08:26.774,2026-07-24 05:51:56.922,late,self,2026-07-24 03:08:26.774
6a74b19515003d9820b4d578,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25d56c0266186cf5b8f,2026-07-24 03:00:12.796,2026-07-24 05:59:57.828,present,self,2026-07-24 03:00:12.796
6a74b19515003d9820b4d57f,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25d56c0266186cf5ba4,2026-07-24 03:15:19.788,2026-07-24 05:58:52.813,late,self,2026-07-24 03:15:19.788
6a74b19515003d9820b4d585,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25d56c0266186cf5bb6,2026-07-24 03:01:48.859,2026-07-24 05:51:55.803,present,self,2026-07-24 03:01:48.859
6a74b19515003d9820b4d595,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25e56c0266186cf5be6,2026-07-24 03:00:55.694,2026-07-24 05:55:54.602,present,self,2026-07-24 03:00:55.694
6a74b19515003d9820b4d59a,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25f56c0266186cf5bf5,2026-07-24 02:59:20.093,2026-07-24 05:56:32.607,present,self,2026-07-24 02:59:20.093
6a74b19515003d9820b4d5a0,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25f56c0266186cf5c07,,,excused,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d5a1,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25f56c0266186cf5c0a,2026-07-24 02:55:30.913,2026-07-24 05:19:23.925,early_leave,self,2026-07-24 02:55:30.913
6a74b19515003d9820b4d5a6,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25f56c0266186cf5c19,2026-07-24 03:00:53.637,2026-07-24 05:57:36.561,present,self,2026-07-24 03:00:53.637
6a74b19515003d9820b4d5a8,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25f56c0266186cf5c1f,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d5ad,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25f56c0266186cf5c2e,2026-07-24 02:55:37.916,2026-07-24 05:27:47.677,early_leave,self,2026-07-24 02:55:37.916
6a74b19515003d9820b4d5ae,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c31,2026-07-24 03:03:27.456,2026-07-24 05:58:03.187,present,self,2026-07-24 03:03:27.456
6a74b19515003d9820b4d5b2,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c3d,,,excused,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d5b4,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c43,2026-07-24 02:55:00.064,2026-07-24 05:57:40.234,present,self,2026-07-24 02:55:00.064
6a74b19515003d9820b4d5b6,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c49,2026-07-24 03:00:51.134,2026-07-24 05:24:39.258,early_leave,self,2026-07-24 03:00:51.134
6a74b19515003d9820b4d5b8,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c4f,2026-07-24 02:58:44.924,2026-07-24 05:59:51.805,present,self,2026-07-24 02:58:44.924
6a74b19515003d9820b4d5b9,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c52,2026-07-24 02:56:51.222,2026-07-24 05:51:30.501,present,self,2026-07-24 02:56:51.222
6a74b19515003d9820b4d5bb,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c58,2026-07-24 03:01:34.766,2026-07-24 05:59:40.073,present,self,2026-07-24 03:01:34.766
6a74b19515003d9820b4d5c0,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26056c0266186cf5c67,2026-07-24 03:02:03.416,2026-07-24 05:54:25.586,present,self,2026-07-24 03:02:03.416
6a74b19515003d9820b4d5c6,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f26156c0266186cf5c79,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d4e1,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25d56c0266186cf5bb3,2026-07-23 17:00:50.576,2026-07-24 02:53:15.937,present,self,2026-07-23 17:00:50.576
6a74b19515003d9820b4d4ea,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bce,2026-07-23 17:03:33.677,2026-07-24 02:51:21.426,present,self,2026-07-23 17:03:33.677
6a74b19515003d9820b4d4eb,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bd1,2026-07-23 16:59:42.990,2026-07-24 02:54:46.738,present,self,2026-07-23 16:59:42.990
6a74b19515003d9820b4d4ed,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5bd7,2026-07-23 17:15:35.448,2026-07-24 02:54:57.323,late,self,2026-07-23 17:15:35.448
6a74b19515003d9820b4d4f0,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25e56c0266186cf5be0,2026-07-23 16:58:47.138,2026-07-24 02:59:55.298,present,self,2026-07-23 16:58:47.138
6a74b19515003d9820b4d500,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25f56c0266186cf5c10,2026-07-23 17:00:49.012,2026-07-24 02:12:27.931,early_leave,self,2026-07-23 17:00:49.012
6a74b19515003d9820b4d503,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f25f56c0266186cf5c19,2026-07-23 16:57:20.359,2026-07-24 02:54:33.355,present,self,2026-07-23 16:57:20.359
6a74b19515003d9820b4d50d,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c37,2026-07-23 17:02:33.331,2026-07-24 02:56:57.992,present,self,2026-07-23 17:02:33.331
6a74b19515003d9820b4d50f,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c3d,2026-07-23 16:57:28.060,2026-07-24 02:52:11.612,present,self,2026-07-23 16:57:28.060
6a74b19515003d9820b4d510,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c40,2026-07-23 17:00:33.340,2026-07-24 02:58:48.352,present,self,2026-07-23 17:00:33.340
6a74b19515003d9820b4d512,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c46,2026-07-23 17:03:30.158,2026-07-24 02:51:38.051,present,self,2026-07-23 17:03:30.158
6a74b19515003d9820b4d513,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c49,2026-07-23 17:12:50.445,2026-07-24 02:58:46.153,late,self,2026-07-23 17:12:50.445
6a74b19515003d9820b4d518,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c58,2026-07-23 17:01:24.139,2026-07-24 02:56:42.661,present,self,2026-07-23 17:01:24.139
6a74b19515003d9820b4d519,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c5b,2026-07-23 16:55:22.464,2026-07-24 02:53:32.308,present,self,2026-07-23 16:55:22.464
6a74b19515003d9820b4d51c,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c64,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d51d,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26056c0266186cf5c67,2026-07-23 16:56:51.881,2026-07-24 02:07:41.765,early_leave,self,2026-07-23 16:56:51.881
6a74b19515003d9820b4d522,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c76,2026-07-23 17:24:25.207,2026-07-24 02:55:36.681,late,self,2026-07-23 17:24:25.207
6a74b19515003d9820b4d523,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c79,,,absent,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d529,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c8b,,,excused,self,2026-07-23 17:00:00.000
6a74b19515003d9820b4d52c,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5c94,2026-07-23 17:13:56.391,2026-07-24 02:59:01.984,late,self,2026-07-23 17:13:56.391
6a74b19515003d9820b4d530,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26156c0266186cf5ca0,2026-07-23 16:55:37.034,2026-07-24 02:10:14.383,early_leave,self,2026-07-23 16:55:37.034
6a74b19515003d9820b4d534,6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,6a71f26256c0266186cf5cac,2026-07-23 17:00:09.716,2026-07-24 02:32:02.690,early_leave,self,2026-07-23 17:00:09.716
6a74b19515003d9820b4d542,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25456c0266186cf59b1,2026-07-24 02:56:02.722,2026-07-24 05:58:59.962,present,self,2026-07-24 02:56:02.722
6a74b19515003d9820b4d543,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25456c0266186cf59b5,2026-07-24 02:58:12.234,2026-07-24 05:56:05.227,present,self,2026-07-24 02:58:12.234
6a74b19515003d9820b4d547,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25556c0266186cf59c2,2026-07-24 03:02:49.371,2026-07-24 05:51:34.539,present,self,2026-07-24 03:02:49.371
6a74b19515003d9820b4d54f,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b14,2026-07-24 02:57:49.225,2026-07-24 05:56:08.540,present,self,2026-07-24 02:57:49.225
6a74b19515003d9820b4d552,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b1d,2026-07-24 03:12:01.321,2026-07-24 05:54:54.972,late,self,2026-07-24 03:12:01.321
6a74b19515003d9820b4d557,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b2c,2026-07-24 02:56:54.449,2026-07-24 05:53:39.730,present,self,2026-07-24 02:56:54.449
6a74b19515003d9820b4d559,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b32,2026-07-24 03:00:27.220,2026-07-24 05:56:58.688,present,self,2026-07-24 03:00:27.220
6a74b19515003d9820b4d55b,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25b56c0266186cf5b38,2026-07-24 02:58:43.395,2026-07-24 05:54:28.708,present,self,2026-07-24 02:58:43.395
6a74b19515003d9820b4d561,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b4a,2026-07-24 02:55:19.637,2026-07-24 05:09:31.424,early_leave,self,2026-07-24 02:55:19.637
6a74b19515003d9820b4d562,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b4d,2026-07-24 03:01:56.369,2026-07-24 05:56:38.852,present,self,2026-07-24 03:01:56.369
6a74b19515003d9820b4d565,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b56,2026-07-24 02:55:35.783,2026-07-24 05:59:48.718,present,self,2026-07-24 02:55:35.783
6a74b19515003d9820b4d569,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b62,2026-07-24 03:01:34.885,2026-07-24 05:57:37.448,present,self,2026-07-24 03:01:34.885
6a74b19515003d9820b4d56b,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b68,2026-07-24 02:56:56.646,2026-07-24 05:51:08.043,present,self,2026-07-24 02:56:56.646
6a74b19515003d9820b4d56d,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b6e,2026-07-24 03:23:33.527,2026-07-24 05:59:00.448,late,self,2026-07-24 03:23:33.527
6a74b19515003d9820b4d571,6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,6a71f25c56c0266186cf5b7a,2026-07-24 03:03:50.642,2026-07-24 05:52:10.380,present,self,2026-07-24 03:03:50.642
