_id,courseSectionId,date,startPeriod,numPeriods,room,status
6a71f394566111f97780a077,6a71f25a56c0266186cf5ae6,2026-05-11 17:00:00,7,3,B201,completed
6a71f394566111f97780a07a,6a71f25a56c0266186cf5ae6,2026-05-18 17:00:00,7,3,B201,completed
6a71f394566111f97780a07d,6a71f25a56c0266186cf5ae6,2026-05-25 17:00:00,7,3,B201,completed
6a71f394566111f97780a080,6a71f25a56c0266186cf5ae6,2026-06-01 17:00:00,7,3,B201,completed
6a71f394566111f97780a083,6a71f25a56c0266186cf5ae6,2026-06-08 17:00:00,7,3,B201,completed
6a71f394566111f97780a086,6a71f25a56c0266186cf5ae6,2026-06-15 17:00:00,7,3,B201,completed
6a71f394566111f97780a089,6a71f25a56c0266186cf5ae6,2026-06-22 17:00:00,7,3,B201,completed
6a71f394566111f97780a08c,6a71f25a56c0266186cf5ae6,2026-06-29 17:00:00,7,3,B201,completed
6a71f394566111f97780a08f,6a71f25a56c0266186cf5ae6,2026-07-06 17:00:00,7,3,B201,completed
6a71f394566111f97780a092,6a71f25a56c0266186cf5ae6,2026-07-13 17:00:00,7,3,B201,completed
6a71f394566111f97780a095,6a71f25a56c0266186cf5ae6,2026-07-20 17:00:00,7,3,B201,completed
6a71f395566111f97780a098,6a71f25a56c0266186cf5ae6,2026-07-27 17:00:00,7,3,B201,completed
6a71f3c2566111f97780adbd,6a71f25a56c0266186cf5aec,2026-01-05 17:00:00,4,3,D401,completed
6a71f3c2566111f97780adc0,6a71f25a56c0266186cf5aec,2026-01-12 17:00:00,4,3,D401,completed
6a71f3c2566111f97780adc3,6a71f25a56c0266186cf5aec,2026-01-19 17:00:00,4,3,D401,completed
6a71f3c2566111f97780adc6,6a71f25a56c0266186cf5aec,2026-01-26 17:00:00,4,3,D401,completed
6a71f3c2566111f97780adc9,6a71f25a56c0266186cf5aec,2026-02-02 17:00:00,4,3,D401,completed
6a71f3c2566111f97780adcc,6a71f25a56c0266186cf5aec,2026-02-09 17:00:00,4,3,D401,completed
6a71f3c2566111f97780adcf,6a71f25a56c0266186cf5aec,2026-02-16 17:00:00,4,3,D401,completed
6a71f3c2566111f97780add2,6a71f25a56c0266186cf5aec,2026-02-23 17:00:00,4,3,D401,completed
6a71f3c2566111f97780add5,6a71f25a56c0266186cf5aec,2026-03-02 17:00:00,4,3,D401,completed
6a71f3c2566111f97780add8,6a71f25a56c0266186cf5aec,2026-03-09 17:00:00,4,3,D401,completed
6a71f3c3566111f97780addb,6a71f25a56c0266186cf5aec,2026-03-16 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adde,6a71f25a56c0266186cf5aec,2026-03-23 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ade1,6a71f25a56c0266186cf5aec,2026-03-30 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ade4,6a71f25a56c0266186cf5aec,2026-04-06 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ade7,6a71f25a56c0266186cf5aec,2026-04-13 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adea,6a71f25a56c0266186cf5aec,2026-04-20 17:00:00,4,3,D401,completed
6a71f3c3566111f97780aded,6a71f25a56c0266186cf5aec,2026-04-27 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adf0,6a71f25a56c0266186cf5aec,2026-05-04 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adf3,6a71f25a56c0266186cf5aec,2026-05-11 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adf6,6a71f25a56c0266186cf5aec,2026-05-18 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adf9,6a71f25a56c0266186cf5aec,2026-05-25 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adfc,6a71f25a56c0266186cf5aec,2026-06-01 17:00:00,4,3,D401,completed
6a71f3c3566111f97780adff,6a71f25a56c0266186cf5aec,2026-06-08 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ae02,6a71f25a56c0266186cf5aec,2026-06-15 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ae05,6a71f25a56c0266186cf5aec,2026-06-22 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ae08,6a71f25a56c0266186cf5aec,2026-06-29 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ae0b,6a71f25a56c0266186cf5aec,2026-07-06 17:00:00,4,3,D401,completed
6a71f3c3566111f97780ae0e,6a71f25a56c0266186cf5aec,2026-07-13 17:00:00,4,3,D401,completed
6a71f3c4566111f97780ae11,6a71f25a56c0266186cf5aec,2026-07-20 17:00:00,4,3,D401,completed
6a71f3c4566111f97780ae14,6a71f25a56c0266186cf5aec,2026-07-27 17:00:00,4,3,D401,completed
6a71f3ef566111f97780bbb1,6a71f25a56c0266186cf5af2,2026-01-05 17:00:00,1,3,C101,completed
6a71f3ef566111f97780bbb4,6a71f25a56c0266186cf5af2,2026-01-12 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbb7,6a71f25a56c0266186cf5af2,2026-01-19 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbba,6a71f25a56c0266186cf5af2,2026-01-26 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbbd,6a71f25a56c0266186cf5af2,2026-02-02 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbc0,6a71f25a56c0266186cf5af2,2026-02-09 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbc3,6a71f25a56c0266186cf5af2,2026-02-16 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbc6,6a71f25a56c0266186cf5af2,2026-02-23 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbc9,6a71f25a56c0266186cf5af2,2026-03-02 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbcc,6a71f25a56c0266186cf5af2,2026-03-09 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbcf,6a71f25a56c0266186cf5af2,2026-03-16 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbd2,6a71f25a56c0266186cf5af2,2026-03-23 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbd5,6a71f25a56c0266186cf5af2,2026-03-30 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbd8,6a71f25a56c0266186cf5af2,2026-04-06 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbdb,6a71f25a56c0266186cf5af2,2026-04-13 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbde,6a71f25a56c0266186cf5af2,2026-04-20 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbe1,6a71f25a56c0266186cf5af2,2026-04-27 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbe4,6a71f25a56c0266186cf5af2,2026-05-04 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbe7,6a71f25a56c0266186cf5af2,2026-05-11 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbea,6a71f25a56c0266186cf5af2,2026-05-18 17:00:00,1,3,C101,completed
6a71f3f0566111f97780bbed,6a71f25a56c0266186cf5af2,2026-05-25 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bbf0,6a71f25a56c0266186cf5af2,2026-06-01 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bbf3,6a71f25a56c0266186cf5af2,2026-06-08 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bbf6,6a71f25a56c0266186cf5af2,2026-06-15 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bbf9,6a71f25a56c0266186cf5af2,2026-06-22 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bbfc,6a71f25a56c0266186cf5af2,2026-06-29 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bbff,6a71f25a56c0266186cf5af2,2026-07-06 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bc02,6a71f25a56c0266186cf5af2,2026-07-13 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bc05,6a71f25a56c0266186cf5af2,2026-07-20 17:00:00,1,3,C101,completed
6a71f3f1566111f97780bc08,6a71f25a56c0266186cf5af2,2026-07-27 17:00:00,1,3,C101,completed
6a71f406566111f97780c29d,6a71f25a56c0266186cf5af8,2026-01-05 17:00:00,10,3,C201,completed
6a71f406566111f97780c2a0,6a71f25a56c0266186cf5af8,2026-01-12 17:00:00,10,3,C201,completed
6a71f407566111f97780c2a3,6a71f25a56c0266186cf5af8,2026-01-19 17:00:00,10,3,C201,completed
6a71f407566111f97780c2a6,6a71f25a56c0266186cf5af8,2026-01-26 17:00:00,10,3,C201,completed
6a71f407566111f97780c2a9,6a71f25a56c0266186cf5af8,2026-02-02 17:00:00,10,3,C201,completed
6a71f407566111f97780c2ac,6a71f25a56c0266186cf5af8,2026-02-09 17:00:00,10,3,C201,completed
6a71f407566111f97780c2af,6a71f25a56c0266186cf5af8,2026-02-16 17:00:00,10,3,C201,completed
6a71f407566111f97780c2b2,6a71f25a56c0266186cf5af8,2026-02-23 17:00:00,10,3,C201,completed
6a71f407566111f97780c2b5,6a71f25a56c0266186cf5af8,2026-03-02 17:00:00,10,3,C201,completed
6a71f407566111f97780c2b8,6a71f25a56c0266186cf5af8,2026-03-09 17:00:00,10,3,C201,completed
6a71f407566111f97780c2bb,6a71f25a56c0266186cf5af8,2026-03-16 17:00:00,10,3,C201,completed
6a71f407566111f97780c2be,6a71f25a56c0266186cf5af8,2026-03-23 17:00:00,10,3,C201,completed
6a71f407566111f97780c2c1,6a71f25a56c0266186cf5af8,2026-03-30 17:00:00,10,3,C201,completed
6a71f407566111f97780c2c4,6a71f25a56c0266186cf5af8,2026-04-06 17:00:00,10,3,C201,completed
6a71f407566111f97780c2c7,6a71f25a56c0266186cf5af8,2026-04-13 17:00:00,10,3,C201,completed
6a71f407566111f97780c2ca,6a71f25a56c0266186cf5af8,2026-04-20 17:00:00,10,3,C201,completed
6a71f407566111f97780c2cd,6a71f25a56c0266186cf5af8,2026-04-27 17:00:00,10,3,C201,completed
6a71f407566111f97780c2d0,6a71f25a56c0266186cf5af8,2026-05-04 17:00:00,10,3,C201,completed
6a71f407566111f97780c2d3,6a71f25a56c0266186cf5af8,2026-05-11 17:00:00,10,3,C201,completed
6a71f407566111f97780c2d6,6a71f25a56c0266186cf5af8,2026-05-18 17:00:00,10,3,C201,completed
6a71f408566111f97780c2d9,6a71f25a56c0266186cf5af8,2026-05-25 17:00:00,10,3,C201,completed
6a71f408566111f97780c2dc,6a71f25a56c0266186cf5af8,2026-06-01 17:00:00,10,3,C201,completed
6a71f408566111f97780c2df,6a71f25a56c0266186cf5af8,2026-06-08 17:00:00,10,3,C201,completed
6a71f408566111f97780c2e2,6a71f25a56c0266186cf5af8,2026-06-15 17:00:00,10,3,C201,completed
6a71f408566111f97780c2e5,6a71f25a56c0266186cf5af8,2026-06-22 17:00:00,10,3,C201,completed
6a71f408566111f97780c2e8,6a71f25a56c0266186cf5af8,2026-06-29 17:00:00,10,3,C201,completed
6a71f408566111f97780c2eb,6a71f25a56c0266186cf5af8,2026-07-06 17:00:00,10,3,C201,completed
6a71f408566111f97780c2ee,6a71f25a56c0266186cf5af8,2026-07-13 17:00:00,10,3,C201,completed
6a71f408566111f97780c2f1,6a71f25a56c0266186cf5af8,2026-07-20 17:00:00,10,3,C201,completed
6a71f408566111f97780c2f4,6a71f25a56c0266186cf5af8,2026-07-27 17:00:00,10,3,C201,completed
6a71f436566111f97780d041,6a71f25a56c0266186cf5afe,2026-01-05 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d044,6a71f25a56c0266186cf5afe,2026-01-12 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d047,6a71f25a56c0266186cf5afe,2026-01-19 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d04a,6a71f25a56c0266186cf5afe,2026-01-26 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d04d,6a71f25a56c0266186cf5afe,2026-02-02 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d050,6a71f25a56c0266186cf5afe,2026-02-09 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d053,6a71f25a56c0266186cf5afe,2026-02-16 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d056,6a71f25a56c0266186cf5afe,2026-02-23 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d059,6a71f25a56c0266186cf5afe,2026-03-02 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d05c,6a71f25a56c0266186cf5afe,2026-03-09 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d05f,6a71f25a56c0266186cf5afe,2026-03-16 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d062,6a71f25a56c0266186cf5afe,2026-03-23 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d065,6a71f25a56c0266186cf5afe,2026-03-30 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d068,6a71f25a56c0266186cf5afe,2026-04-06 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d06b,6a71f25a56c0266186cf5afe,2026-04-13 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d06e,6a71f25a56c0266186cf5afe,2026-04-20 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d071,6a71f25a56c0266186cf5afe,2026-04-27 17:00:00,7,4,LAB01,completed
6a71f436566111f97780d074,6a71f25a56c0266186cf5afe,2026-05-04 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d077,6a71f25a56c0266186cf5afe,2026-05-11 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d07a,6a71f25a56c0266186cf5afe,2026-05-18 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d07d,6a71f25a56c0266186cf5afe,2026-05-25 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d080,6a71f25a56c0266186cf5afe,2026-06-01 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d083,6a71f25a56c0266186cf5afe,2026-06-08 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d086,6a71f25a56c0266186cf5afe,2026-06-15 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d089,6a71f25a56c0266186cf5afe,2026-06-22 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d08c,6a71f25a56c0266186cf5afe,2026-06-29 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d08f,6a71f25a56c0266186cf5afe,2026-07-06 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d092,6a71f25a56c0266186cf5afe,2026-07-13 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d095,6a71f25a56c0266186cf5afe,2026-07-20 17:00:00,7,4,LAB01,completed
6a71f437566111f97780d098,6a71f25a56c0266186cf5afe,2026-07-27 17:00:00,7,4,LAB01,completed
6a71f44f566111f97780d778,6a71f25a56c0266186cf5b04,2026-01-05 17:00:00,1,3,A301,completed
6a71f44f566111f97780d77b,6a71f25a56c0266186cf5b04,2026-01-12 17:00:00,1,3,A301,completed
6a71f44f566111f97780d77e,6a71f25a56c0266186cf5b04,2026-01-19 17:00:00,1,3,A301,completed
6a71f44f566111f97780d781,6a71f25a56c0266186cf5b04,2026-01-26 17:00:00,1,3,A301,completed
6a71f44f566111f97780d784,6a71f25a56c0266186cf5b04,2026-02-02 17:00:00,1,3,A301,completed
6a71f44f566111f97780d787,6a71f25a56c0266186cf5b04,2026-02-09 17:00:00,1,3,A301,completed
6a71f44f566111f97780d78a,6a71f25a56c0266186cf5b04,2026-02-16 17:00:00,1,3,A301,completed
6a71f44f566111f97780d78d,6a71f25a56c0266186cf5b04,2026-02-23 17:00:00,1,3,A301,completed
6a71f450566111f97780d790,6a71f25a56c0266186cf5b04,2026-03-02 17:00:00,1,3,A301,completed
6a71f450566111f97780d793,6a71f25a56c0266186cf5b04,2026-03-09 17:00:00,1,3,A301,completed
6a71f450566111f97780d796,6a71f25a56c0266186cf5b04,2026-03-16 17:00:00,1,3,A301,completed
6a71f450566111f97780d799,6a71f25a56c0266186cf5b04,2026-03-23 17:00:00,1,3,A301,completed
6a71f450566111f97780d79c,6a71f25a56c0266186cf5b04,2026-03-30 17:00:00,1,3,A301,completed
6a71f450566111f97780d79f,6a71f25a56c0266186cf5b04,2026-04-06 17:00:00,1,3,A301,completed
6a71f450566111f97780d7a2,6a71f25a56c0266186cf5b04,2026-04-13 17:00:00,1,3,A301,completed
6a71f450566111f97780d7a5,6a71f25a56c0266186cf5b04,2026-04-20 17:00:00,1,3,A301,completed
6a71f450566111f97780d7a8,6a71f25a56c0266186cf5b04,2026-04-27 17:00:00,1,3,A301,completed
6a71f450566111f97780d7ab,6a71f25a56c0266186cf5b04,2026-05-04 17:00:00,1,3,A301,completed
6a71f450566111f97780d7ae,6a71f25a56c0266186cf5b04,2026-05-11 17:00:00,1,3,A301,completed
6a71f450566111f97780d7b1,6a71f25a56c0266186cf5b04,2026-05-18 17:00:00,1,3,A301,completed
6a71f450566111f97780d7b4,6a71f25a56c0266186cf5b04,2026-05-25 17:00:00,1,3,A301,completed
6a71f450566111f97780d7b7,6a71f25a56c0266186cf5b04,2026-06-01 17:00:00,1,3,A301,completed
6a71f450566111f97780d7ba,6a71f25a56c0266186cf5b04,2026-06-08 17:00:00,1,3,A301,completed
6a71f450566111f97780d7bd,6a71f25a56c0266186cf5b04,2026-06-15 17:00:00,1,3,A301,completed
6a71f450566111f97780d7c0,6a71f25a56c0266186cf5b04,2026-06-22 17:00:00,1,3,A301,completed
6a71f450566111f97780d7c3,6a71f25a56c0266186cf5b04,2026-06-29 17:00:00,1,3,A301,completed
6a71f451566111f97780d7c6,6a71f25a56c0266186cf5b04,2026-07-06 17:00:00,1,3,A301,completed
6a71f451566111f97780d7c9,6a71f25a56c0266186cf5b04,2026-07-13 17:00:00,1,3,A301,completed
6a71f451566111f97780d7cc,6a71f25a56c0266186cf5b04,2026-07-20 17:00:00,1,3,A301,completed
6a71f451566111f97780d7cf,6a71f25a56c0266186cf5b04,2026-07-27 17:00:00,1,3,A301,completed
6a71f47e566111f97780e535,6a71f25a56c0266186cf5b0a,2026-01-05 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e538,6a71f25a56c0266186cf5b0a,2026-01-12 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e53b,6a71f25a56c0266186cf5b0a,2026-01-19 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e53e,6a71f25a56c0266186cf5b0a,2026-01-26 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e541,6a71f25a56c0266186cf5b0a,2026-02-02 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e544,6a71f25a56c0266186cf5b0a,2026-02-09 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e547,6a71f25a56c0266186cf5b0a,2026-02-16 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e54a,6a71f25a56c0266186cf5b0a,2026-02-23 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e54d,6a71f25a56c0266186cf5b0a,2026-03-02 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e550,6a71f25a56c0266186cf5b0a,2026-03-09 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e553,6a71f25a56c0266186cf5b0a,2026-03-16 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e556,6a71f25a56c0266186cf5b0a,2026-03-23 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e559,6a71f25a56c0266186cf5b0a,2026-03-30 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e55c,6a71f25a56c0266186cf5b0a,2026-04-06 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e55f,6a71f25a56c0266186cf5b0a,2026-04-13 17:00:00,1,4,LAB02,completed
6a71f47e566111f97780e562,6a71f25a56c0266186cf5b0a,2026-04-20 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e565,6a71f25a56c0266186cf5b0a,2026-04-27 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e568,6a71f25a56c0266186cf5b0a,2026-05-04 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e56b,6a71f25a56c0266186cf5b0a,2026-05-11 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e56e,6a71f25a56c0266186cf5b0a,2026-05-18 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e571,6a71f25a56c0266186cf5b0a,2026-05-25 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e574,6a71f25a56c0266186cf5b0a,2026-06-01 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e577,6a71f25a56c0266186cf5b0a,2026-06-08 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e57a,6a71f25a56c0266186cf5b0a,2026-06-15 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e57d,6a71f25a56c0266186cf5b0a,2026-06-22 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e580,6a71f25a56c0266186cf5b0a,2026-06-29 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e583,6a71f25a56c0266186cf5b0a,2026-07-06 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e586,6a71f25a56c0266186cf5b0a,2026-07-13 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e589,6a71f25a56c0266186cf5b0a,2026-07-20 17:00:00,1,4,LAB02,completed
6a71f47f566111f97780e58c,6a71f25a56c0266186cf5b0a,2026-07-27 17:00:00,1,4,LAB02,completed
6a749bd2f6ccb57abf5e5db1,6a749bcdf6ccb57abf5e5d08,2026-08-05 17:00:00,1,10,ONLINE-24H,scheduled
6a74b1070f9652431af301d9,6a71f25956c0266186cf5ab6,2026-07-22 17:00:00,1,3,A101,completed
6a74b10c0f9652431af3027f,6a71f25956c0266186cf5abc,2026-07-22 17:00:00,1,3,A102,completed
6a74b1120f9652431af30325,6a71f25956c0266186cf5ac2,2026-07-22 17:00:00,1,3,D101,completed
6a74b1180f9652431af303cb,6a71f25956c0266186cf5ac8,2026-07-22 17:00:00,4,3,D201,completed
6a74b11d0f9652431af30471,6a71f25956c0266186cf5ace,2026-07-22 17:00:00,4,2,E101,completed
6a74b1220f9652431af30517,6a71f25a56c0266186cf5ad4,2026-07-22 17:00:00,7,2,E102,completed
6a74b1280f9652431af305bd,6a71f25a56c0266186cf5ada,2026-07-22 17:00:00,4,3,A301,completed
6a74b12d0f9652431af30663,6a71f25a56c0266186cf5ae0,2026-07-22 17:00:00,4,3,A302,completed
6a74b1320f9652431af30709,6a71f25a56c0266186cf5ae6,2026-07-22 17:00:00,7,3,B201,completed
6a74b1380f9652431af307af,6a71f25a56c0266186cf5aec,2026-07-22 17:00:00,4,3,D401,completed
6a74b13d0f9652431af30855,6a71f25a56c0266186cf5af2,2026-07-22 17:00:00,1,3,C101,completed
6a74b1420f9652431af308fb,6a71f25a56c0266186cf5af8,2026-07-22 17:00:00,10,3,C201,completed
6a74b1480f9652431af309a1,6a71f25a56c0266186cf5afe,2026-07-22 17:00:00,7,4,LAB01,completed
6a74b14d0f9652431af30a47,6a71f25a56c0266186cf5b04,2026-07-22 17:00:00,1,3,A301,completed
6a74b1520f9652431af30aed,6a71f25a56c0266186cf5b0a,2026-07-22 17:00:00,1,4,LAB02,completed
6a74b1580f9652431af30b93,6a749bcdf6ccb57abf5e5d08,2026-07-22 17:00:00,1,10,LAB-24H,completed
6a74b15d0f9652431af30c39,6a71f25956c0266186cf5ab6,2026-07-23 17:00:00,1,3,A101,completed
6a74b1650f9652431af30cdf,6a71f25956c0266186cf5abc,2026-07-23 17:00:00,1,3,A102,completed
6a74b16a0f9652431af30d85,6a71f25956c0266186cf5ac2,2026-07-23 17:00:00,1,3,D101,completed
6a74b1700f9652431af30e2b,6a71f25956c0266186cf5ac8,2026-07-23 17:00:00,4,3,D201,completed
6a74b1750f9652431af30ed1,6a71f25956c0266186cf5ace,2026-07-23 17:00:00,4,2,E101,completed
6a74b17a0f9652431af30f77,6a71f25a56c0266186cf5ad4,2026-07-23 17:00:00,7,2,E102,completed
6a74b1800f9652431af3101d,6a71f25a56c0266186cf5ada,2026-07-23 17:00:00,4,3,A301,completed
6a74b1850f9652431af310c3,6a71f25a56c0266186cf5ae0,2026-07-23 17:00:00,4,3,A302,completed
6a74b19515003d9820b4c7b6,6a71f25a56c0266186cf5af2,2026-07-23 17:00:00,1,3,C101,completed
6a74b19515003d9820b4c7bd,6a71f25956c0266186cf5abc,2026-07-24 17:00:00,1,3,A102,completed
6a74b19515003d9820b4c7ca,6a71f25a56c0266186cf5b0a,2026-07-24 17:00:00,1,4,LAB02,completed
6a74b19515003d9820b4c7cc,6a71f25956c0266186cf5ab6,2026-07-25 17:00:00,1,3,A101,completed
6a74b19515003d9820b4c7d2,6a71f25a56c0266186cf5ada,2026-07-25 17:00:00,4,3,A301,completed
6a74b19515003d9820b4c7d5,6a71f25a56c0266186cf5aec,2026-07-25 17:00:00,4,3,D401,completed
6a74b19515003d9820b4c7d6,6a71f25a56c0266186cf5af2,2026-07-25 17:00:00,1,3,C101,completed
6a74b19515003d9820b4c7d9,6a71f25a56c0266186cf5b04,2026-07-25 17:00:00,1,3,A301,completed
6a74b19515003d9820b4c7e1,6a71f25a56c0266186cf5ad4,2026-07-26 17:00:00,7,2,E102,completed
6a74b19515003d9820b4c7e3,6a71f25a56c0266186cf5ae0,2026-07-26 17:00:00,4,3,A302,completed
6a74b19515003d9820b4c7e7,6a71f25a56c0266186cf5af8,2026-07-26 17:00:00,10,3,C201,completed
6a74b19515003d9820b4c7f1,6a71f25956c0266186cf5ace,2026-07-28 17:00:00,4,2,E101,completed
6a74b19515003d9820b4c7f4,6a71f25a56c0266186cf5ae0,2026-07-28 17:00:00,4,3,A302,completed
6a74b19515003d9820b4c7f5,6a71f25a56c0266186cf5ae6,2026-07-28 17:00:00,7,3,B201,completed
6a74b19515003d9820b4c7f7,6a71f25a56c0266186cf5af2,2026-07-28 17:00:00,1,3,C101,completed
6a74b19515003d9820b4c7fc,6a749bcdf6ccb57abf5e5d08,2026-07-28 17:00:00,1,10,LAB-24H,completed
6a74b19515003d9820b4c7ff,6a71f25956c0266186cf5ac2,2026-07-29 17:00:00,1,3,D101,completed
6a74b19515003d9820b4c800,6a71f25956c0266186cf5ac8,2026-07-29 17:00:00,4,3,D201,completed
6a74b19515003d9820b4c801,6a71f25956c0266186cf5ace,2026-07-29 17:00:00,4,2,E101,completed
6a74b19515003d9820b4c802,6a71f25a56c0266186cf5ad4,2026-07-29 17:00:00,7,2,E102,completed
6a74b19515003d9820b4c804,6a71f25a56c0266186cf5ae0,2026-07-29 17:00:00,4,3,A302,completed
6a74b19515003d9820b4c807,6a71f25a56c0266186cf5af2,2026-07-29 17:00:00,1,3,C101,completed
6a74b19515003d9820b4c808,6a71f25a56c0266186cf5af8,2026-07-29 17:00:00,10,3,C201,completed
6a74b19515003d9820b4c80b,6a71f25a56c0266186cf5b0a,2026-07-29 17:00:00,1,4,LAB02,completed
6a74b19515003d9820b4c80c,6a749bcdf6ccb57abf5e5d08,2026-07-29 17:00:00,1,10,LAB-24H,completed
6a74b19515003d9820b4c812,6a71f25a56c0266186cf5ad4,2026-07-30 17:00:00,7,2,E102,completed
6a74b19515003d9820b4c816,6a71f25a56c0266186cf5aec,2026-07-30 17:00:00,4,3,D401,completed
6a74b19515003d9820b4c818,6a71f25a56c0266186cf5af8,2026-07-30 17:00:00,10,3,C201,completed
6a74b19515003d9820b4c81a,6a71f25a56c0266186cf5b04,2026-07-30 17:00:00,1,3,A301,completed
6a74b19515003d9820b4c820,6a71f25956c0266186cf5ac8,2026-07-31 17:00:00,4,3,D201,completed
6a74b19515003d9820b4c824,6a71f25a56c0266186cf5ae0,2026-07-31 17:00:00,4,3,A302,completed
6a74b19515003d9820b4c827,6a71f25a56c0266186cf5af2,2026-07-31 17:00:00,1,3,C101,completed
